review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R1NL6NRC83D8N1,B0863TXGM3,4.0 out of 5 stars Audiophile Perspective,A. Matthewson,4,"I got the MX4's for use when driving and in a noisy office location while doing college work. I also listen to music and audiobooks/podcasts nearly all day, and it is not uncommon for me to have a pair of cans on for 8-12 hours daily. Moving forward, my main comparison is with the Senheiser HD599 ($200) and the HiFiman HE4XX's ($150, plus $200 for a Schitt Modi/Magni DAC and AMP setup, coming to a total of $350 for all three pieces of hardware). My use case is pretty high-volume listening therefore, and my musical tastes go from Jazz, Pop and Trap to Classical, Folk, Acoustic, and Rock. Overall, I would definitely recommend the MX4's IF you are needing the top-end noise cancelation, as the hype surrounding the NC performance is definitely more reality than fiction. It makes my commutes and listening experience in noisy environments, including an interstate, very enjoyable and less fatiguing. I also certainly enjoy the convenience and mobility of these headphones, and the battery life has been excellent thus far. However, if you do not need the absolute best noise cancelling, or maybe don't care so much about mobility, then I would not recommend them due chiefly for the price and audio quality compromise. I shall elaborate, first with what I like:- Comfort (though for bigger ears it may be a little less so).- Build quality is good for a headphone in this price bracket, given the tech.- Noise cancelling is honestly unbelievable, though please note these are my very first pair of NC headphones.- Decent sound for what it is, with good battery life to boot.- Cool intelligent tech, though admittedly I do not use it at all (I keep NC on at all times and do not utilize the speech recognition feature).- Mobility.- Truly some great tech thrown in here, and I can see the R&D going to work, also fairly useful app.Cons:- Price.- Sound quality is lacking when compared to setups at this price point (though I hear it is the best sound quality when comparing to other NC cans), however more on this below.- Ears can become warm after a while.- This may be just me, but I have issues with ear pressure changes throughout the day and can cause a feeling of needing to - and not being able to - ""pop"" my ears, which is annoying and causes long-term comfort to be an issue for long sessions, forcing me to switch back to my faithful 599's.To elaborate, I have HiFiman x Drop HE4XX'S, with a Schitt Modi/Magni stack DAC/AMP. This entire package cost me the same exact price as the MX4's from Sony, and the sound quality is essentially night and day difference. Sound stage, separation, and dynamic sound range is definitely noticeably worse on the MX4's, and there is significant bleed through the bass and mids in some songs. For reference I am listening on Tidal, with Master track quality. Even on my HE4XX's, the bass is tighter and more responsive, and, while not a bass-havy pair of cans, provides a much more accurate and tight listening experience across all ranges. This is partially due to the open back versus closed back design, but again for the price, if you do not care about being so mobile, or perhaps work from home or are a student doing much of your work and homework from a home office or fixed location like myself, I would suggest looking elsewhere. If you travel all the time and absolutely cannot live without maximum portability and noise cancelling, then the MX4's are the way to go. The sound quality is adequate (though I still grit my teeth when considering how much these cost compared to my true audiophile headphone set ups given the sound quality), especially when compared to other closed-back designs, and again the NC is absolutely insane. Another point is that firmware updates will hopefully keep improving on the already impressive and interesting tech inside these cans.All in all, I really do like the MX4's, but due to the price, it makes me hard to recommend to someone who cares chiefly about sound quality first, and the convenience and portability/NC factors second. If this is the case, I'd say go to something with a better sound profile, and you will likely find yourself spending less with a better musical experience, and a recommendation off the top of my head would be the EXCELLENT Senheiser HD599's (around $200 new on Amazon). Personally, if they would have saved on some R&D and kept the voice and calling features to a minimum but dropped the price, this would be a no-brainer for everyone, but I digress. If however, you need the solid NC and are excited about the mobility and convenience and the versatility that these cans can bring, and are okay with the compromise on sound quality as well as the steep asking price, I would say you would be hard-pressed to go anywhere else than the MX4's. I am still debating on keeping these or not, as I have been spoiled with amazing sound experiences for the past 3-5 years now, and I find it hard to take a hit to my pocketbook like this when I could get a truly awe-inspiring pair of audiophile cans to use with my current setup for the same exact price, though the MX4's are good enough to make it a hard decision which is itself a promising sign.Tldr; Should you buy the MX4's? It depends, but I do like them, and you need to just consider your use case when making that decision. This is a lot of money to spend on a pair of headphones, and if sound quality plays a large part in your decision, you have some serious competition to look at. Would I say I recommend the MX4's in general? Yes.","Reviewed in the United States August 26, 2020",AEHBO45A5VT7QL4WOIMAXEQOW26Q,True,21,Color: SilverStyle: Headphones Only
R6SURW0X715LZ,B0863TXGM3,5.0 out of 5 stars Noise Canceling is Amazing,KL03,5,"This was my first time using noise canceling headphones and I was amazed by how good the noise canceling was. I put them on while on an airplane and the tight fitting cups sealed around my ears, slightly reducing the noise of the plane. Then I turned on the noise canceling and everything went silent. I had no idea that noise canceling could work this well.I bought the XM4 over the newer XM5 because some reviews said they were better. Overall I'm very happy with them and I will be bringing them with me every time I travel on a plane.Pros:-Excellent noise canceling-Very good battery life. They last much longer than an ipad or phone when watching movies.-Can still be used as regular wired headphones if the battery dies, or if bluetooth isn't an option, like with an airplane screen. I should note that the noise canceling will still work when wired if the battery is good.-Nice small case for travelingCons:-They are kind of small for over the ear style headphones, so you probably won't like them if you have large ears.-Most of the controls aren't actual buttons, so it's hard to figure them out. I feel like I need to pull out the manual every time I want to use them.","Reviewed in the United States May 21, 2024",AH2TMNDROGMPVZDOWNBG6KOANSPA,True,1,Color: BlackStyle: Headphones Only
R32NKDVGVF2QPR,B0863TXGM3,5.0 out of 5 stars Active Noise Cancellation (ANC) works great!,JWH,5,"The Sony WH-1000XM4 Active Noise Cancellation (ANC) works great! Put on the headphones, turn on the power and it's like the aircraft engines have turned off - the low rumble is just gone. Entertainment doesn't have to be turned as loud in order to hear it clearly.The best thing about the Sony is that it can be used ""wired"" into airline entertainment, rather than having always to rely on finicky BlueTooth. The Sony comes with a two-prong adapter to fit the airlines two-prong plug holes, but the adapter isn't necessary (at least on United Airliness 787 aircraft). It appeared to me the two-prong aircraft sockets were made up of 3.5mm and a 2.5mm holes. (I didn't have a 2.5mm plug, so I can't swear to that.) The Sony jack was 3.5mm and it worked well plugging it into the other, 3.5mm, socket - complete stereo worked. From testing at home I'd say the wired configuration provides slightly better sound than through BlueTooth, also. Wired appears to provide better power usage, too; I used it on a 17-hour flight for three movies, I think, and arrived with the power level at 80% from starting at 90%.It does require a bit of a learning curve, so I wouldn't expect a newbie like me to pull it out of the box for the first time while on the aircraft and expect it to be satisfying. This is my first ANC device in maybe 10 years and that first experience wasn't successful, so it took me awhile to try again. Basically, hold the power button for two seconds to turn it on, hold it for seven seconds to pair with BlueTooth. You can get by without the Sony headphones app, but without it you won't know the battery charge level or be able to change sound profiles; I want to hear dialog better, so I have bass present, but not overwhelmingly so. Interestingly, you can pair the headphones with two devices at the same time, while other ANC earbuds just switch fast between two different connections. Both appear to work okay and allow you to listen to your cellphone music or the aircraft entertainment. Sony has short little movies that walked me through headphone settings.That's a lot of ""pro,"" but there are a few ""cons."" Over-ear headsets are bulky and have to be carried in already stuffed carry-on luggage. Some people don't like the pressure of over-ear headsets on their ears. That's about it, though, and if you've bought them at all then these issues don't sneak up on you. I've had them for a month or so now so I can't speak to their sturdiness or long-term reliability, but they do appear to be sturdy and the case protects them.What would I like to see improved? Not much, for over-ear ANC headsets. If I could find a set of wired ANC earbuds I'd surely try them to cut down on the bulk, but they'd have to work very well to provide the same sense of isolation I get from over-ear headsets. As things are, this Sony is definitely a ""buy.""","Reviewed in the United States December 30, 2023",AEGS73DFBTN563YPSMA2EM2EEEAA,True,3,Color: BlackStyle: Headphones Only
R1PMLMQO06HC4,B0863TXGM3,5.0 out of 5 stars Most comfortable headphones ever,Robert Schrah,5,"I wear prescription glasses all the time and over the ear headphones have been an issue forever. Typically the headphones would press against my glasses and cause pain / indentation near my temple and ears. These Sony are so comfy and durable I don't have any pain. The app allows for custom configuration to ensure awesome performance. Noise cancel works great, the auto switch while talking could use some work. Buttons are digital sense and take some time to get use to if your not familiar with them already carry case is bulky but headphones don't fold down as small and provides adequate protection for traveling.","Reviewed in the United States June 17, 2024",AE6UIBQLCTSGOQRWHZUUERQL7HQQ,True,0,Color: BlueStyle: Headphones Only
RR1EZF50A5HHD,B0863TXGM3,5.0 out of 5 stars Love these headphones!,jimmydt,5,"The noise cancellation on these things are amazing. I'm a student with roommates who can be loud at night, but putting these on while I sleep makes the experience 10x better. These are perfect for studying too. I personally wouldn't use it for long extended periods because it causes strain on my ears. I also recommend going to Best Buy and testing out all the fits of headphones before purchasing from Amazon. The silver headphones are also really pretty and ties in my whole outfit to be honest LOLOverall recommend to buy them when they're on sale! I love how bulky and foldable it is so I can easily find them compared to my Airpods.","Reviewed in the United States June 15, 2024",AH2PEDO5HISRASETU54K2T6A4WYA,True,0,Color: SilverStyle: Headphones Only
RQT0MSEFI67BY,B0863TXGM3,5.0 out of 5 stars What's not to like! The music industry needs to catch up!,Drlive,5,"Ok, honestly I could maybe nitpick. I could squabble and compare differences with the price range. But once you put them on turn on all the features and block out the world 🌎 come on ... the are perfect. Just like all others in the same price range... put them on and let the world wash away. OR ... scenario 2 ... you need to block out noise at work and make clear phone calls or still talk to others, BAM! block out the world and conquer 💪 it at the same time! Outstanding noise canceling and calling 📞 and you can be in a room with noisy equipment and have your music or phone call whisper quiet. It's a delight 😊As far as music you can have clean and bright and great bumping bass with out being harsh you can get as Hi-Res as you wish with Sony. It's excellent for everyone from Miles Davis to Marshall MathersAs a bonus, the battery lasts all day. It doesn't take much time to get a good charge out of it. When I use it for half a day with all the goodies turned on, it's down to about 70% by lunch. I charge it at lunch and it's 90% to 100% full. By the way, it only has one seemingly slow speed to charge. However, it only takes a little bit of charge for a whole lot of battery life. Check with Sony or the interwebz for actul ratio.","Reviewed in the United States April 21, 2024",AEJQKIB2YJCVZOOET7EFJB7MCBRA,True,1,Color: BlackStyle: Headphones Only
R25NMASS7CZPW3,B0863TXGM3,"5.0 out of 5 stars Top quality, and also pretty comfortable",A. D.,5,"I have been using this headset for work now for a few weeks. I really enjoy it. The noise cancellation feature is top notch. I think the only downside is that it will sometimes pick up noise when i'm on a phone call. The padding is pretty comfortable to wear over a long period of time, but it can be a little uncomfortable after wearing for hours and hours. but still way better than using an on-ear headset.","Reviewed in the United States June 28, 2024",AHU4WFKP23NYU53B4Z2B7PIRKKMA,True,0,Color: BlueStyle: Headphones Only
R2CNHE70MV5YQL,B0863TXGM3,5.0 out of 5 stars Sometimes drops connection,H. T.,5,"Drops the Bluetooth connection occasionally, but this could be due to the TV not having a resident Bluetooth capability, so I have to use a bluetooth dongle. Also, once the connection is lost you may have to totally shut everything off, then restart. Not easy to increase the volume using the headphone by sweeping up on the right earmuff, just use the TV volume buttons. Otherwise seems to be well made and the should is an improvement over the TV speakers. Mine is an older Sony TV. Also interesting, when the headphones are removed but still on the sound will diminish to 0 and when the headphones are replaced the should comes back on...Amazing...but then I am an elderly man... so a lot of this is Sci Fi stuff for me.","Reviewed in the United States June 4, 2024",AGBACYPBVYH65GCJHQ6RNS3IOBEA,True,0,Color: BlueStyle: Headphones Only
R1ZFLY9RQPK84B,B0863TXGM3,"5.0 out of 5 stars Comfort, noise canceling, and quality. UPDATE 13 Nov 2020",Pixel,5,"Download Sony Headphone Connect App, open box, turn on headphones (bottom of left headphone on/off switch), using Sony Connect App, connect and paired new headphones.- My headphones were 100% charged out of box.- Many features in Sony Connect App, matter of your preference and use. I do think the app is solid and useful for my use of these headphones.- My headphones firmware updated automatically -be patient, process took several minutes. Initial impression; very comfortable, really good noise canceling and sound quality.- Voice clarity on both ends is outstanding.- Easily connected two iPhones, my experience switching between them was seamless.- Used ear profile in-app feature to analyze my ear shape for 360 Reality Audio setup.- Able to connect to MacBook Pro (2020 version) directly via Bluetooth with no issues.UPDATE: >30 hours of iPhone X, 8, and Bluetooth MacBook Pro connection.- The phone call quality is awesome (you can hear- No video lag/latency on FT and Zoom calls.- I have found the connection at times can be a bit cumbersome when having two devices connected and receiving calls, it might be a setting or how I am picking up the call --directly from the phone or double-tapping on the headset.- Great noise suppression to the wind, outside city/road-noise, etc... No reported issues with other people on calls with me. Always told call quality was very crisp and clear... my experience, much better than Apple Airpod Pro for suppression of noise for callers on the other end.- I have also now used these headphones for Bluetooth connection to Nvidia Shield connected to my TV for over 16 hrs. Easy direct connection directly from Nvidia Bluetooth Settings. TV and Movie surround sound is great, you can hear the slightest sounds.Bose 700 vs. Sony WH-1000XM4- Seamless connection - prefer SONY- Comfort - prefer Sony- Headphone sound controls - prefer Bose. Sony touch control works ok but the Bose increase/decrease volume seems to work better on Sony- Noise-canceling for me, both performed in a similar way- Call quality, for me, both performed in a similar wayI Will continue to test and use Bose but the feel of the headset on my head is not as comfortable as Sony.UPDATE: Running 7.3 Update- Not sure if related but the initial bluetooth connection and subsequent connections are problematic;- I have had to reconnect several times via the app and my phone needs to be very close to the headset;- Once I am connected it has worked but I have had to repeat the process a few times now;- Additionally, after significant use, the touch controls are a nice feature but not ideal under some circumstances. For example, if you have a hoodie on, jacket with hood, etc... touch control is sensitive and fabric, cord, ect... will effect the touch controls.- I am running iphone X with latest iOS, should be receiving iphone 12 Pro this eve and will update with any new comments.UPDATE April 2020: been using these headphones for several months now. Running and walking are great however, the Touch Sensor Control is not ideal for me, especially when using while exercising. I find the controls/sensor unforgiving and one misstep can restart a song and or podcast, other than they continue to work very well.Used these headphones for a extended 12+ hrs flight and another 9 hour flight.. great noise canceling and sound. Hooked up directly to Qatar Qsuite entertainment system with provided cable, sound quality was excellent.","Reviewed in the United States August 21, 2020",AGCQCX2LKGALG6TQ6P2X4EPD4BHQ,True,1154,Color: BlackStyle: Headphones Only
R3LOW0OAVZVPNN,B0863TXGM3,"4.0 out of 5 stars Excellent noise canceling, everything else is ok",MyHonest2Cents,4,"In passive mode, the sound quality is all over the place, resulting in some of the worst headphones I've ever used in this price bracket. In active mode, it's... decent, with boomy, mildly unclean bass; acceptable mids; and messy but listenable highs. It is very responsive to EQ past sub-bass range, though you can crank up the already boomy mid-bass if that's your thing and it can get pretty loud. At about 70–80% volume, the amp begins to distort, and at 100% volume the distortion is highly audible and really crunches the highs and muddies the bass. There is also a noticeable frequency response and volume difference between the cups, likely due to the indentation for the sensor array inside the left cup; if you aren't listening for it, it is still noticeable sometimes, but it fades to the background if you are using the noise canceling or are otherwise occupied.The ambient sound feature does not pick up outside sounds very clearly. If you're using the Sony | Headphones Connect app, you can enable a ""voice mode"" for ambient sound that cuts out the bass and boosts vocal range with EQ, but it cannot be turned on with the toggle buttons on the headphones themselves or when connected to PC, making it tedious to enable without the automatic switching feature that tracks your location and habits to enable it when it thinks you need it. The noise canceling however is truly top of its class and easily removes 80–90% of outside noise, and you can't hear anything else if you're playing something. I have noticed that the DSP appears to crank up the bass, either to compensate for the harder-to-remove low-end frequencies or to trick you into thinking the noise canceling is better than it really is in that range.The ear cup touch controls work fine and I have not had any mis-inputs, though volume up/down steps are too small. You can hold down the up/down slider instead of repeatedly sliding your finger, but the repeat delay is very long and it takes forever to adjust to what you want.The headphones are fairly adjustable to different head shapes, but if you have a reeeally big head/ears or lots of hair it may be difficult. The headband padding is a bit hard but the headphones are so light you can't feel it. The closed cups have no ventilation so your ears stay warm, and I imagine it would get sweaty in warmer weather.The headphones can fold flat and can sit around your neck comfortably. The auto-pause when it detects you remove them, and the 15 minute auto-off means you don't ever need to bother turning them off explicitly, just take them off your head and put them down. Their ability to fold also works great for stowing them, and you can fit them into any bag. The included carry case is a bit bulkier than it probably needs to be, but it's still small enough to fit in even a medium sized purse, and it does have room for cables and small accessories.The mic quality is pretty bad and doesn't pick up your voice well. What it does pick up well is everything around you. You'd think Sony's engineers could have used the ambient sound mics to dampen outside noise while focusing on your voice, but it unfortunately doesn't do that. Call sound quality in general takes a major dive due to the protocol it uses under the hood; it halves the sample rate and sounds like a cheap dollar store headset.The battery is massive; I charged it to 90% once I received it a few days ago and have not had to charge it since with daily listening. Rtings.com got 37 hours out of one charge, far past the advertised duration.Overall all of the features work to an acceptable level, except passive mode sound quality. If you are buying these for the battery longevity, small stowable size, ease of use, and noise isolation and canceling, they're a great package. Great for traveling. Would not recommend for even casual listening, get a good closed back pair like the Hifiman HE-R9 + Bluemini R2R wireless dongle. If you need to make important calls or want headphones for conference calls or online meetings, these will work, but it won't be pleasant—get a dedicated conference headset.If you really insist on these for more active listening situations, do yourself a favor and get the AutoEQ preset for them as a baseline, and tweak to your ears. I also recommend a -1dB loss on the left earcup to help offset the response difference, though it's an approximation and not perfect and differences in track volume will make this obvious. With these changes, passive mode is at least bearable.","Reviewed in the United States May 20, 2022",AGXVB4UEYOJCFXO6XR45I52IWWWQ,True,7,Color: BlackStyle: Headphones Only
R1JKUN1J8FVF5H,B0863TXGM3,"4.0 out of 5 stars Beast Headphones, solid Noise-cancelling/ beautiful sound/ Comfort.. But don't pay full price.",xnpate,4,"Last several months I've spent studying for MCAT, and as it neared the exam I needed more time away from distractions and due to the pandemic sneaking away to my local libraries wasn't an option as I could only be there for an hour or two tops, I needed NC headphones being at home. Typically anytime I saw anything NC the WH1000 series was the way to go, as advised by the tech world and audiophiles. I had found a good deal on Airpods Pro and during Prime Day Deals found these. I was shocked to find the latest Sony headphones discounted $50 and bundled with $25 Amazon GC as well. The reason I mention Airpods is because I personally have seen many comparisons. I'll break down as much as I can below, I don't consider myself an audiophile.Pros:When it comes to sound and listening to music with the Sonys hands-down best thing I've listened to and gives like new life to music. These are built really nicely and cushioned really well up top and around the ears. Oh man boy are they lightweight!. Some heat around my ears after using them for a bit, and they press on my glasses (but they're crappy glasses that I have problems with beforehand anyway) so they press in my ears/head.Battery: Lasts me several uses on one charge, meaning I can use them a good 4-5 days before wanting to charge them. Sometimes I can get a couple hours in and still not even lose 10% of battery life. (when compared to Airpods, no question Sonys better). When not used for a period of time they will automatically shut off so even better.Case: Nice holds your cords and headphones nicely. It's not a hard case though so I'd be careful shoving them into tight spaces against things.While i mentioned the cables... Sony needs to make the charging cable longer it's INCREDIBLY short.Cons:Touch controls: The lack of buttons to control Play/Pause, Volume, kind of sucks for me. At first it seems fun and intriguing. But over the course of using them, I find myself swiping and hearing the feedback that something is being activated but actually wont happen. There are moments when I'm stretching or resting my behind my head and arm knicks the touch control and pauses the music. And this is weird because the touchpad can be really sensitive like in that example, but other times wont register I'm trying to activate the controls. Volume should absolutely just be a wheel, pause/play skip features as touch I'd be okay with.Dual connection: I haven't had much use of this, at first I had my laptop and iPhone connected. Now Idk if my problem is due to my older computer with older Bluetooth, but my sound went silent on my headphones. I haven't connected them back to my laptop since. But I think ideally this would be great to be connected to your phone/computer and get notifications. There is a delay between activating playback from one device to the next.Mic: Friends have told me my voice sounds artificial with Sonys and prefer if I wear my Airpods to communicate if I want to use headphones.Noise-CancellingTo anyone who wants a comparison between Airpods Pro and these. If I hadn't had Airpods Pro right before purchasing these I'd have nothing poor to say about the Sony's NC. Airpods as they go in the ear already help with dulling sound before activating NC. The biggest issue I have in my house is the droning of my AC and Fans. Airpods make them disappear and sound like a light breeze or wind without all the mechanical droning from noise machinery. Sonys do a good job for those sounds for me, but not as well as the Airpods. HOWEVER, this is before any music or sound playing. Once you have something playing with the Sonys the world is gone and that's about half-ish volume. I find myself speaking louder at times not even being able to realize my brother is talking right next to me. I don't necessarily have the same effect with Airpods. And you don't have to worry about fit.ConnectivityI've heard that with Android getting the XM4 connected is quick, but even with iPhone it's simply connecting another Bluetooth device. (compared to airpods obviously the apple interface is as simple as opening your headphone case)AppPretty easy to follow interface, readily updates. If you like experimenting with equalizer settings then you'll have fun. I've heard people complain it being complicated, but without messing with anything except turning off a setting that pauses audio when talking. You can leave everything as is and really not need it after the initial setup and for updates.Final thoughts if you have the money I'd go for these they're wonderful, but I don't think these warrant the full price TBH. The touch controls can be finicky, but if you want quality sound/NC/Comfort/Fit this is it. Anyone seeing this right during the holidays with BlackFriday/Christmas/Cyberdeals whatever; I was shocked seeing these brand new Sonys discounted to the same price as the XM3 on Amazon, I'd look for these and nab them when discounted.","Reviewed in the United States November 12, 2020",AFY3JHUWWTAHBJZNBVXSOOORVGMQ,True,3,Color: BlackStyle: Headphones Only
R2D8OVJ75Z7DSP,B0863TXGM3,5.0 out of 5 stars 1000 hr review,C Stribs,5,"Alright, So I have put alot of time into these 1000xm4s over the last three months. These headphones are fantastic! However it took me about 50-100 hours to get used to them. I'll explain. So I have owned cheap ""noise canceling"" TAO Tonic $40 black friday special wireless headphones and I had good wired $200 Sennheiser 599 open ear headphones. My previous experiences with headphones were to get the most out of the audio or to cancel out noise I needed to near max out sound volume and reach deafening thresholds. After listening to these headphones I started to realize I needed to change the way I was using these headphones. First of all the app is nice. You can adjust the EQ to custom or use a preset EQ setting. I chose to turn of the speak-to-chat as it would easily pick up my voice if I was singing along or making any loud adublie sound while working out. But getting back on track I found that I could listen to music, podcasts, Netflix ect at a very low level and hear everything perfectly. I was so use to staying at a 80-90 percent volume from my previous headphones that I was at little sad that the 80-90 level on this headset didn't sound as loud as my older headphones. Simply put these bad boys do such a great job noise canceling that you can clearly hear audio at very low levels. You may not feel alot of punchy bass with them (it's there though) you also won't hear any distortion even bumped to max levels. Also, these Sonys will automatically and continuously track your environment and adjust noise canceling and ambient sounds according to if your laying in bed or get up to a walk, or sitting a plane ect. They will also save you hearing as well but sadly not your bank account. If you plan to work out with them they will be a solid option. Again I haven't heard any distortion while working out or on a treadmill, bike, or rowing machine. Since they are closed ear style they may get warm on your head. I always get a q-tip out and swipe off the sweat condensation that accumulates inside the left ear cup on the plastic ear sensor after workouts (I dont know if this is recommended). I haven't had any issues with them slipping off my head either. The hand and swipe gestures take a little time to get used to but work well. Every now and then the swipe forward/backward and up/down to skip tracks or volume doesnt work but I feel this is user error on my part. The cover over the right headphone is a cool feature. It will easily flood ambient sound in allowing you to quickly and temporarily converse with someone or you could leave the speak to chat feature on. Additionally you receive a nice hard carrying case, charger brick, usb-C cable, and aux cord. I've used the aux cord quite a bit with my nintendo switch and it does a great job. Also the 1000xm4s are very forgiving if you forget to plug them in when runinng low on power. In 10mins I can quick charge them to last about10hours. I think the specs say 3 hours till 100% charge but I swear I had my headphones fully charged in about 1 hour. They are dual voltage which has been great for traveling abord. Lastly you can connect up to two Bluetooth devices which at time. Honestly I didn't think I would even need this feature. However I found out it is very convenient for seemlesly swapping devices or getting notifications from my phone/watch while connected to my laptop or when I'm bluetooth connected to my switch. So they are a great pair of headphones but you will take a hit to bank account. I picked up a open box Amazon return which knocked off over $100 on the price and the headphones came without any issues. If you see these on a decent sale I would scoop up a pair. Also if you want more of a punchy bass type headphones I would also recommend XBN-900N which I tested out shortly and you can tell they are more focused on bass bumping. I believe they are significantly cheaper new but don't have all of the same features.","Reviewed in the United States January 12, 2022",AH4Y52RTEYUMLCRPZVE3UJLJBNRQ,True,26,Color: BlackStyle: Headphones Only
R3V7P534S1M992,B0863TXGM3,4.0 out of 5 stars Not For Everyone?????,ohm,4,I've had the Sony WX4's for about a year now and I have overall really loved them but I don't think they are for me. The noise cancellation is amazing and the adaptive sound is cool and all but wearing them for a prolonged period does take a toll. Due to them not having holes in the ears very little air flow is noticed making your ears like a sauna. I've worn these to workout countless times and I can say that they don't feel comfortable at all when in high-intensity situations solely due to the zero air flow. Over all 7/10 product not for me.,"Reviewed in the United States June 23, 2024",AHH6KLOQO76DQBYXKKUKM7W6EFEA,True,0,Color: BlackStyle: Headphones Only
R11GP1556DW75I,B0863TXGM3,"5.0 out of 5 stars Beyond anything I could have imagined...if noise distracts, buy back your productivity!",Mike,5,"I have used active noise canceling technology in protective ear muffs, and I have had some ear buds that were passive noise canceling, so I kind of thought I had an idea what these where going to be like. Nothing could prepare me for my first impression, and we’ll every subsequent impression.My wife does telemedicine from home, and soon we plan to add another dedicated office, but for right now we share a room. The distraction of having a constant conversation in the background has driven me to feel like a nomad - wandering from flat spot to flat spot. The laptop isn’t an issue, but the scanner, 32” monitor, keyboard, keypad, paperwork,etc...well you get the point. So I found a 17” led up in the attic...no go, for the record don’t ever get used to one size monitor than essentially try to get use to one 1/4th that size. I tried listening to music with my passive ear buds, finally I used my protective muffs that I have for mowing, shooting, anything loud and it sort of worked but those try to defeat harmful noise levels. I tried wearing earbuds playing music underneath the muffs and while that worked, my ears however felt like they had been in a vice.Well that leads me to these, while these are more costly than anything I ever have purchased for audio - other than my home theater equipment. Let me say now I’m case I am being wordy, these are worth every penny.I can be attached to both my iPhone and laptop, so I can get feedback from my computer or listen to audio and still here when I get an alert on my phone. When I wish, the head phones do not require any actual music or anything. I literally feel like I am alone in a “cone of silence” for those familiar with the old Get Smart episodes. If my wife or any other family member needs me it is easier to text me than to call out to me. While that is a little inconvenient, my ability to concentrate has increased multi-fold which has also allowed my productivity to feeling a pure joy rather than the stress of always feeling like you need to do more.These are also light, and have no issue navigating by size 8 head. The app setup for these is wild. I have done moldable ear plugs, but I never dreamed I would take a selfie and then snap shots of each ear to customize the sound. The other fascinating thing happened completely by accident, I was listening to a presentation online but needed to work on dinner. I thought I paused the pc and joined on the phone. But evidently I never stopped the pc and hearing audio I didn’t worry about anything. Well I realized that my pc was communicating with the Sony app and the app was evidently acting like a radio repeater...I was out of range of my office but set my phone out of the way where it won’t get wet, dropped or anything else. It was only when I tried to stop the presentation did I realize what had occurred. I now use this all the time and have subsequently learned to pause/play with the controls. Lastly, and this will completely give away the secret that I never read instructions...I could not figure out how to connect a phone call. I used the buttons like I do on my other Bluetooth earbuds, but that didn’t work. I felt stupid when I learned all that I had to do was tap the center of the right muff.I know this is a lot of money, and While it is rare for productivity be literally monetized unless you are on commission, I can tell you that these allow for peace in total chaos...oh, if I had these 20 years ago when our second child was colicky🙂.I normally buy black by default, grey if black isn’t available, but my wife encouraged me to try the blue. While I am color blind, I still see color, amd like the blue...my wife also likes the color which is way more important. I am starting to sense that I will be buying another pair of these for my wife because when she is charting on her EMR distractions are awful.","Reviewed in the United States March 15, 2021",AGR7CTQV4ETCIWAPZDP42W5V6EQA,True,3,Color: BlueStyle: Headphones Only
R3T278BXODTZ23,B0863TXGM3,5.0 out of 5 stars Amazing sound quality!,Patti Anne,5,"I love these headphones! I had been searching for a better set to use for work. I am hearing impaired and wear hearing aids. I needed something that would fit well with my hearing aids and provide crisp, clear sound working with them. These fit the bill! They easily connect to both my laptop and phone and switch as needed without issue. The battery has never died on me - I can use them for about 3 full days of work before I need to charge them. I love how they fit some comfortably- so lightweight I sometimes forget I have them on. Sound quality is amazing, and microphone is crisp for others to hear. I highly recommend!","Reviewed in the United States May 31, 2024",AESMVUVIKGLBBL3VX3DFMBTIAB6Q,True,0,Color: SilverStyle: Headphones Only
